Frame,Label,X,Y,Width,Height
152,2,308,230,19,12
152,2,240,226,21,14
152,2,0,211,30,18
153,2,467,202,172,146
153,2,36,216,26,10
153,2,308,231,18,12
153,2,238,226,23,14
153,7,262,220,36,21
154,2,468,201,171,148
154,2,28,216,27,10
154,2,308,231,18,12
154,2,238,226,24,15
154,7,262,220,37,21
155,2,470,199,169,150
155,2,22,215,27,11
155,2,308,231,18,12
155,2,239,226,23,14
155,7,262,219,37,22
156,2,471,197,168,153
156,2,308,231,18,12
156,7,261,219,38,22
156,7,15,215,29,11
156,2,15,215,29,10
156,2,241,226,21,15
157,2,473,196,166,155
157,7,8,215,27,11
157,2,308,231,19,12
157,7,262,219,37,23
157,2,8,215,27,10
158,2,475,194,163,156
158,7,262,219,36,22
158,2,309,231,18,12
158,7,239,224,23,17
159,2,476,193,163,156
159,7,237,223,24,17
159,7,263,220,36,22
159,2,309,231,18,12
159,7,1,215,24,11
160,2,477,196,161,152
160,2,309,231,18,12
160,7,237,225,24,16
160,7,0,214,18,12
161,2,480,196,159,153
161,7,235,225,26,17
161,2,309,231,18,12
162,2,480,197,159,152
162,7,238,225,24,17
162,2,309,231,18,12
162,2,6,316,632,42
163,7,239,225,23,17
163,2,487,198,152,152
163,2,309,231,18,12
164,2,239,226,22,16
164,2,309,231,18,12
164,7,240,226,23,15
164,7,261,220,38,22
165,2,238,225,23,16
165,2,310,231,17,12
165,2,60,217,42,15
165,2,491,206,148,143
165,7,262,220,37,22
165,7,238,226,24,16
166,2,47,215,41,18
166,2,239,225,22,16
166,2,310,231,17,12
166,7,262,220,37,22
166,2,493,213,145,138
167,2,33,215,45,17
167,7,263,220,36,22
167,2,309,231,17,12
167,2,238,226,22,15
167,2,16,318,619,40
167,2,494,220,145,132
168,2,18,214,53,18
168,7,262,220,37,22
168,2,309,231,18,12
168,2,238,225,23,15
169,7,1,212,64,19
169,2,599,234,40,22
169,2,310,231,18,12
169,7,238,226,24,15
170,7,0,211,35,21
170,7,239,226,22,16
170,7,262,220,37,23
170,2,601,234,37,25
171,7,0,210,20,21
171,2,508,241,19,8
171,7,239,226,23,15
171,4,604,234,34,24
172,4,607,234,32,25
172,7,239,226,23,15
172,2,515,240,19,10
173,7,262,220,39,22
173,7,239,225,23,16
174,2,339,178,29,25
174,2,0,98,176,207
174,7,0,100,176,208
174,2,290,181,27,13
175,2,0,95,174,211
175,2,339,181,32,23
175,2,339,187,31,16
175,7,0,97,174,213
175,2,386,180,31,16
176,2,0,95,176,212
176,2,339,181,33,22
176,7,0,97,177,213
176,2,387,180,34,16
177,2,339,179,34,24
177,2,0,82,177,229
177,7,0,84,178,238
178,2,0,81,179,227
178,2,340,184,31,18
178,7,0,82,180,236
179,2,0,77,181,231
179,2,341,177,33,26
179,7,0,77,182,245
179,2,341,184,32,19
180,2,343,177,33,26
180,7,0,75,184,241
180,2,342,184,32,18
180,9,320,154,8,19
181,2,344,175,31,27
181,7,0,72,187,244
181,9,319,153,8,18
182,2,344,176,34,27
182,2,588,185,22,13
182,2,0,68,186,232
182,2,588,185,32,13
182,2,433,183,24,12
182,7,0,68,188,254
183,2,345,176,36,27
183,7,0,67,190,257
183,2,0,66,190,237
183,2,591,186,28,12
183,2,411,181,27,14
183,2,436,184,25,12
183,2,379,177,20,14
183,7,474,178,37,18
184,2,346,175,37,28
184,2,0,65,193,236
184,7,0,65,193,250
184,2,1,280,638,74
185,2,347,176,36,27
185,2,0,62,196,239
185,7,0,61,195,252
185,2,383,180,18,15
186,2,347,176,35,29
186,7,0,59,197,256
187,2,347,176,41,28
187,7,0,55,211,250
187,2,0,55,212,253
187,2,616,187,20,14
187,2,1,280,637,74
188,2,348,176,42,28
188,2,0,51,211,251
188,7,0,52,210,256
189,2,347,175,41,29
189,2,0,50,206,251
189,7,0,49,205,275
189,2,3,280,635,74
189,2,626,185,13,13
189,9,193,151,7,14
190,2,0,44,204,256
190,2,348,174,41,29
190,2,196,163,23,13
190,2,2,280,636,74
191,2,0,42,205,258
191,2,348,172,43,30
191,2,194,162,21,12
192,2,0,36,207,264
192,2,349,172,44,31
192,2,430,178,37,16
192,2,189,161,25,14
193,2,350,171,45,32
193,2,0,32,208,267
193,2,431,177,41,18
193,7,0,33,210,290
194,7,0,25,212,295
194,2,350,170,44,33
194,2,0,26,209,274
194,9,304,148,8,16
194,2,182,160,28,14
195,2,0,24,211,276
195,2,350,170,46,33
195,2,182,160,24,13
195,9,302,148,7,17
195,9,303,147,7,16
196,2,0,18,214,288
196,2,351,171,46,33
196,2,178,161,26,13
196,9,301,148,8,16
196,2,396,201,243,144
197,2,352,172,46,34
197,2,0,16,217,292
197,2,177,161,25,14
197,7,0,17,217,308
198,2,352,173,48,33
198,2,333,181,22,13
198,2,0,10,218,299
198,2,174,162,28,13
198,2,448,179,38,21
199,2,353,174,50,34
199,2,451,180,39,20
199,2,171,163,27,16
199,9,297,147,9,19
200,2,354,174,50,34
200,9,295,149,9,17
200,2,168,163,27,18
200,2,0,8,222,304
200,2,439,181,57,20
200,7,0,11,222,317
201,2,355,174,51,36
201,2,0,9,223,301
201,9,293,151,9,13
201,2,166,163,27,16
202,2,356,173,52,36
202,2,0,6,226,305
202,9,292,150,9,15
202,2,164,162,24,15
203,2,356,173,53,36
203,2,0,5,228,309
203,2,546,181,52,21
203,2,603,185,16,13
204,2,267,187,123,108
204,2,432,191,60,35
204,2,363,197,19,13
205,2,267,188,123,109
205,2,432,192,61,34
205,2,363,197,19,13
206,2,267,187,123,109
206,2,432,192,61,35
206,2,363,197,19,13
207,2,267,187,123,109
207,2,435,192,62,36
207,2,363,197,20,13
208,2,267,187,123,110
208,2,436,192,64,36
208,2,363,197,21,12
209,2,267,187,122,109
209,2,437,191,65,37
209,2,363,197,21,13
210,2,267,187,122,109
210,2,438,191,66,38
210,2,363,198,21,13
210,2,364,198,22,19
211,2,267,187,122,109
211,2,439,191,68,38
211,2,364,198,20,12
211,2,364,198,22,18
212,2,267,187,123,109
212,2,439,191,68,38
212,2,364,198,21,12
212,2,364,198,22,18
213,2,267,187,123,109
213,2,441,191,70,39
213,2,364,198,22,22
213,2,364,198,21,12
214,2,267,187,122,109
214,2,443,191,70,39
214,2,364,198,23,25
214,2,364,198,22,14
215,2,267,186,123,110
215,2,444,191,73,40
215,2,364,198,23,25
215,2,364,199,22,13
216,2,267,186,123,111
216,2,447,191,73,40
216,2,364,198,23,25
216,2,364,199,22,12
217,2,267,185,124,111
217,2,448,191,74,41
217,2,365,198,21,12
217,2,365,198,22,18
218,2,267,185,124,111
218,2,448,191,74,41
218,2,366,198,21,12
218,2,365,198,22,16
219,2,267,184,124,112
219,2,450,191,77,41
219,2,366,198,22,12
219,2,365,198,23,18
220,2,267,184,125,112
220,2,452,191,78,42
220,2,366,198,22,12
221,2,267,184,124,112
221,2,453,190,80,44
221,2,366,198,22,12
222,2,267,184,125,112
222,2,455,191,80,44
222,2,368,199,20,11
223,2,267,184,126,113
223,2,457,191,81,45
223,2,369,199,20,11
224,2,267,184,126,113
224,2,457,191,81,45
224,2,368,199,20,11
225,2,267,184,126,113
225,2,458,190,85,45
225,2,368,199,21,11
225,2,367,198,22,15
226,2,267,185,126,112
226,2,461,190,87,46
226,2,370,199,20,11
226,2,368,198,21,14
227,2,267,185,125,111
227,2,462,190,88,48
227,2,370,199,20,11
228,2,267,185,125,112
228,2,466,190,87,46
228,2,370,199,21,11
229,2,267,185,125,112
229,2,466,190,92,47
229,2,370,199,22,11
230,2,267,185,125,112
230,2,466,190,92,47
230,2,370,199,22,11
231,2,267,186,125,112
231,2,469,190,93,47
231,2,370,199,22,11
232,2,267,187,123,110
232,2,471,189,98,50
232,2,370,199,22,11
233,2,267,187,123,110
233,2,473,190,99,49
233,2,370,199,23,11
234,2,267,189,123,108
234,2,474,189,100,51
234,2,370,199,23,12
235,2,267,189,123,108
235,2,476,190,102,49
235,2,371,199,23,12
236,2,267,189,123,108
236,2,476,190,102,49
236,2,371,199,23,12
237,2,267,189,123,108
237,2,480,189,103,52
237,2,371,199,24,12
238,2,267,189,123,107
238,2,482,189,107,52
238,2,371,199,25,12
239,2,267,190,123,107
239,2,484,189,110,54
239,2,372,199,24,12
240,2,267,190,123,106
240,2,486,189,111,54
240,2,373,197,24,15
240,2,274,180,65,40
241,2,267,190,123,106
241,2,488,189,113,54
241,2,373,197,24,15
241,2,275,180,65,39
242,2,267,191,123,106
242,2,488,189,113,54
242,2,373,197,24,15
242,2,275,180,65,40
243,2,267,191,122,105
243,2,491,189,117,57
243,2,373,198,24,15
243,2,269,179,72,45
243,2,278,179,61,21
244,2,267,191,123,105
244,2,495,188,121,57
244,2,376,199,22,13
244,2,269,179,73,48
244,2,373,199,18,12
245,2,267,190,123,106
245,2,497,188,123,58
245,2,374,197,24,15
245,2,271,178,71,47
245,2,373,198,20,12
246,2,267,191,123,106
246,2,499,188,125,60
246,2,375,198,24,14
246,2,270,178,73,48
247,2,267,190,123,105
247,2,501,188,127,60
247,2,374,196,25,16
247,2,270,178,72,47
248,2,267,190,123,105
248,2,501,188,127,60
248,2,374,196,25,16
248,2,270,178,72,47
281,2,381,264,29,20
282,2,380,263,26,20
282,2,440,258,33,26
283,2,439,258,33,26
283,2,380,263,25,20
284,2,438,257,31,26
284,2,377,264,24,18
285,2,435,257,31,25
286,2,374,263,24,14
287,2,373,263,25,13
288,2,371,263,22,17
288,2,432,259,28,22
289,2,371,263,22,16
289,2,431,259,27,22
289,2,333,262,25,10
290,2,368,262,22,16
291,2,367,262,21,16
291,2,428,259,25,20
291,2,622,260,17,15
291,2,334,263,15,7
292,2,367,262,20,15
292,2,617,259,22,16
292,2,307,261,12,8
292,2,334,263,12,7
292,2,427,260,25,19
292,2,294,261,24,9
293,2,366,262,19,15
293,2,212,272,24,11
293,2,295,261,24,9
293,2,334,263,12,7
294,2,365,261,20,15
294,2,213,272,25,11
294,2,295,261,24,9
294,2,306,261,14,9
295,2,364,261,20,15
295,2,215,272,23,10
295,2,295,261,24,9
295,2,306,261,13,9
295,2,606,258,33,16
295,2,334,263,12,7
296,2,363,261,20,15
296,2,217,271,23,10
296,2,421,261,23,17
297,2,362,261,19,15
297,2,421,260,24,18
297,2,218,272,23,11
297,4,526,37,20,52
298,2,361,262,19,14
298,2,420,259,25,19
298,4,523,37,26,52
298,2,220,272,21,10
299,2,361,262,19,15
299,2,591,260,45,14
299,2,419,262,23,17
300,2,360,262,16,14
300,2,588,260,44,14
300,2,631,265,8,23
301,2,360,263,16,13
301,2,417,262,22,17
301,2,587,260,38,14
302,2,359,263,16,13
302,2,359,262,21,15
302,2,615,263,24,25
302,33,511,37,51,52
302,2,582,261,34,14
303,2,358,263,17,13
303,2,415,262,24,17
303,2,358,262,21,15
304,2,357,263,16,14
304,2,414,262,21,17
305,4,474,37,125,54
305,2,357,263,16,13
305,2,413,262,22,17
306,2,356,264,15,12
307,2,356,263,14,12
308,2,354,263,15,12
308,2,501,259,30,16
309,2,353,263,16,12
310,2,353,263,15,12
311,2,353,263,15,12
312,2,352,263,14,12
313,2,352,262,14,13
313,2,585,260,53,91
313,2,538,259,96,26
314,2,351,263,14,11
315,2,350,263,14,11
315,2,537,248,101,45
316,2,502,250,137,46
316,2,350,264,13,10
317,2,483,252,152,45
317,2,547,252,89,41
317,2,349,264,13,10
317,2,483,252,124,60
317,2,611,247,28,32
318,2,469,253,135,60
318,2,349,263,12,11
319,2,457,253,118,64
319,2,348,263,12,11
320,2,447,253,99,44
320,2,348,263,11,11
321,2,438,254,90,44
321,2,349,263,11,10
322,2,428,255,81,42
322,2,348,263,11,10
323,2,423,256,73,42
323,2,348,263,11,9
323,2,397,260,18,16
324,2,416,255,67,40
324,2,348,263,10,10
325,2,410,256,61,38
325,2,395,259,19,16
326,2,407,255,55,35
326,2,394,258,19,17
326,2,616,260,23,52
327,2,401,256,52,33
328,2,395,256,51,32
329,2,393,255,47,30
330,2,391,256,42,29
330,2,293,267,14,8
331,2,387,255,41,28
331,2,531,250,107,54
332,2,385,256,39,27
332,2,520,248,119,49
332,7,519,247,120,47
333,2,508,253,124,53
333,2,383,256,35,25
333,2,594,246,44,38
334,2,499,253,113,51
334,2,582,246,57,37
334,2,379,258,35,22
334,2,465,259,50,18
334,2,293,267,13,8
335,2,491,254,104,49
335,2,576,247,62,35
335,2,377,256,33,23
335,2,472,262,35,14
336,2,483,254,95,45
336,2,377,257,31,22
336,2,565,248,70,33
336,2,462,262,39,13
336,2,564,255,37,28
337,2,477,254,88,44
337,2,557,247,72,35
337,2,375,257,29,21
337,2,459,261,35,14
338,2,470,253,81,42
338,2,554,249,71,34
338,2,373,258,29,20
338,2,293,267,14,9
338,2,609,244,30,21
339,2,464,254,76,40
339,2,371,258,28,19
339,2,550,249,71,32
339,2,293,267,14,9
340,2,458,254,71,38
340,2,546,249,71,32
340,2,370,257,30,19
340,2,293,267,14,9
341,2,451,255,68,36
341,2,541,249,71,31
341,2,368,257,28,19
341,2,293,267,14,8
342,2,447,255,64,34
342,2,540,249,68,30
342,2,504,257,21,17
342,2,293,267,14,8
342,2,367,258,24,17
343,2,443,255,60,33
343,2,537,250,67,29
343,2,365,258,24,17
343,2,293,267,13,9
343,2,497,260,25,16
344,2,438,255,57,32
344,2,534,250,67,29
344,2,491,259,28,14
344,2,293,267,13,9
345,2,435,254,53,32
345,2,533,250,65,28
345,2,491,259,26,13
345,2,363,260,21,15
345,2,293,267,13,9
346,2,431,254,51,31
346,2,530,250,62,27
346,2,543,255,96,101
346,2,490,260,21,10
346,2,293,266,13,9
347,2,428,255,49,29
347,2,526,251,52,22
347,2,293,266,13,9
347,2,511,258,128,97
347,2,486,260,23,11
347,2,489,259,31,11
347,2,485,260,20,9
348,2,424,256,47,28
348,2,492,256,147,48
348,2,292,267,14,9
348,2,360,259,20,14
349,2,421,256,45,27
349,2,474,258,147,59
349,2,292,266,14,9
349,2,359,259,20,14
349,2,523,251,63,19
350,2,459,260,124,55
350,2,418,256,43,26
350,2,523,251,53,22
350,2,292,266,14,8
350,2,539,251,36,18
350,2,358,260,20,13
350,2,521,253,60,23
351,2,416,257,40,23
351,2,520,251,60,28
351,2,446,260,105,38
351,2,292,266,14,8
351,2,451,260,18,15
352,2,413,258,36,22
352,2,435,260,93,39
352,2,515,252,60,23
352,2,292,266,14,8
353,2,411,258,34,21
353,2,428,260,81,38
353,2,292,266,14,8
353,2,517,252,58,24
353,2,558,257,17,16
354,2,419,260,73,37
354,2,408,258,31,20
354,2,292,266,15,8
354,2,511,252,61,24
354,2,483,260,27,11
354,7,511,252,60,23
354,2,489,259,22,12
354,2,555,256,17,16
355,2,412,260,66,37
355,2,513,252,57,22
355,2,482,260,28,13
355,2,292,266,14,8
355,2,407,258,29,18
355,2,542,253,27,19
355,2,0,239,32,31
356,2,407,259,60,35
356,2,509,253,57,22
356,2,292,266,14,7
356,2,479,261,26,12
356,2,353,259,15,11
356,2,356,259,26,11
357,2,402,259,53,33
357,2,509,252,57,23
357,2,291,265,14,8
357,2,473,260,25,13
357,2,581,244,48,19
357,2,353,259,14,11
358,2,397,258,50,31
358,2,508,252,55,20
358,2,471,261,27,11
358,2,291,265,15,8
359,2,392,258,47,29
359,2,506,252,54,21
359,2,471,261,25,11
359,2,351,259,14,11
360,2,389,258,42,28
360,2,514,252,44,18
360,2,471,261,22,11
361,2,387,258,39,25
361,2,519,252,37,18
361,2,503,252,53,19
361,2,465,261,25,10
362,2,383,258,37,24
362,2,518,252,37,18
362,2,465,260,20,9
362,2,350,259,15,10
363,2,380,258,36,23
363,2,510,252,43,18
363,2,464,260,20,9
363,2,290,262,15,10
363,2,621,280,18,31
364,2,378,259,36,22
364,2,510,254,41,17
364,2,461,260,20,9
364,2,289,261,15,11
365,2,376,259,36,21
365,2,505,252,44,19
366,2,373,259,34,20
366,2,512,252,35,18
366,2,550,261,89,47
366,2,502,253,46,19
366,2,458,260,20,8
366,2,289,261,16,11
367,2,372,259,29,19
367,2,499,253,46,18
367,2,289,260,16,12
368,2,370,259,26,18
368,2,494,253,52,18
368,2,457,260,18,9
368,2,369,259,36,17
368,2,289,260,16,11
368,2,493,254,27,17
369,2,368,258,27,19
369,2,502,259,123,49
369,2,494,253,47,18
369,2,456,260,17,9
369,2,369,258,35,18
369,2,493,254,33,16
369,2,387,258,18,15
369,2,455,261,18,8
369,2,288,260,16,11
370,2,493,260,109,45
370,2,365,259,29,17
370,2,493,253,40,18
370,2,370,258,32,16
371,2,481,258,99,43
371,2,364,262,25,13
371,2,364,260,34,15
371,2,385,259,16,14
372,2,472,257,90,41
372,2,363,258,36,16
372,2,363,259,27,16
372,2,288,259,16,10
372,2,383,259,17,14
373,2,361,258,37,16
373,7,463,257,82,38
373,2,361,259,28,16
373,2,369,258,29,15
373,2,288,260,15,11
373,2,463,257,82,39
373,2,449,260,26,9
374,2,455,258,77,36
374,2,361,257,36,16
374,2,361,258,27,15
374,2,288,260,15,10
374,2,501,254,36,16
374,2,443,259,31,11
374,2,360,260,20,14
374,2,377,258,20,14
375,2,448,259,73,31
375,2,359,257,36,15
375,2,502,253,33,16
375,2,359,259,28,13
375,2,287,260,15,10
376,2,440,258,66,31
376,2,497,254,37,16
376,2,358,258,34,14
376,2,358,260,19,12
376,2,286,260,15,10
376,2,374,258,18,13
377,2,435,259,61,29
377,2,489,253,43,17
377,2,358,260,19,12
377,2,286,260,16,10
377,2,358,258,34,13
378,2,431,258,56,28
378,2,488,253,43,17
378,2,285,260,17,10
378,2,357,260,18,11
378,2,485,256,21,14
378,2,370,257,20,13
379,2,426,259,54,26
379,2,489,253,41,16
379,2,285,260,16,10
379,2,355,260,19,10
379,2,485,255,22,14
380,2,420,259,50,24
380,2,486,253,43,16
380,2,284,261,17,10
380,2,485,255,22,14
380,2,355,260,18,10
381,2,417,258,47,24
381,2,485,253,43,16
381,2,284,261,17,9
381,2,484,255,28,14
381,2,353,260,17,10
381,2,370,258,15,11
382,2,412,257,44,25
382,2,484,254,42,15
382,2,284,261,17,9
382,2,353,259,18,10
382,2,370,258,14,11
382,2,353,257,31,13
383,2,408,258,45,22
383,2,284,261,16,10
383,2,484,254,41,14
383,2,352,259,16,10
383,2,370,257,14,11
383,2,484,256,21,13
384,2,405,259,43,21
384,2,284,261,16,10
384,2,483,254,41,15
384,2,483,256,19,13
384,2,351,260,16,10
385,2,401,259,39,21
385,2,483,254,42,15
385,2,283,261,16,10
385,2,367,258,15,10
386,2,399,258,36,20
386,2,482,254,41,15
386,2,283,261,16,10
386,2,365,259,15,9
386,2,349,260,16,8
386,2,481,255,34,13
387,2,482,254,41,15
387,2,396,258,34,20
387,2,282,261,17,11
387,2,348,259,17,9
388,2,393,259,33,19
388,2,482,255,40,14
388,2,282,261,17,11
388,2,363,258,16,10
388,2,348,260,16,9
389,2,391,259,32,19
389,2,482,254,40,14
389,2,281,260,17,12
389,2,347,260,17,8
389,2,364,259,15,9
390,2,481,254,41,14
390,2,281,259,17,12
390,2,363,258,16,10
390,2,387,258,32,18
390,2,346,260,16,8
390,2,479,255,20,13
391,2,281,259,17,13
391,2,480,254,40,14
391,2,386,259,30,16
391,2,362,257,17,10
391,2,479,255,20,13
391,2,345,260,17,7
391,2,56,241,33,22
392,2,280,259,18,13
392,2,480,255,39,14
392,2,362,257,13,10
392,2,345,260,17,8
392,2,386,259,27,16
392,2,478,256,18,12
393,2,279,259,18,13
393,2,479,255,38,14
393,2,361,257,15,10
393,2,385,259,24,16
393,2,345,260,16,8
393,2,477,256,17,12
394,2,279,259,18,13
394,2,478,254,39,14
394,2,361,257,14,9
394,2,379,259,26,15
394,2,476,256,23,12
394,2,345,260,17,8
395,2,279,259,18,13
395,2,477,255,39,13
395,2,376,260,27,14
395,2,360,258,14,9
395,2,343,259,18,8
395,2,61,241,32,22
396,2,278,259,18,14
396,2,376,259,25,14
396,2,477,255,38,13
396,2,358,259,15,8
396,2,343,259,19,8
396,2,63,241,32,20
396,2,309,258,12,9
397,2,278,259,19,14
397,2,477,255,38,13
397,2,374,259,24,15
397,2,358,258,14,8
397,2,342,259,18,8
397,2,309,258,12,9
397,2,476,256,23,11
398,2,277,259,19,14
398,2,477,255,37,12
398,2,371,259,24,14
398,2,476,256,16,11
398,2,308,258,12,9
398,2,359,258,13,8
398,2,341,259,19,8
399,2,276,259,20,15
399,2,368,258,25,14
399,2,476,255,37,12
399,2,476,256,24,11
399,2,308,258,12,9
400,2,276,260,20,14
400,2,604,271,35,46
400,2,476,255,36,12
400,2,369,259,21,13
400,2,308,258,12,9
401,2,578,262,61,51
401,2,276,260,19,14
401,2,476,256,36,12
401,2,364,258,24,13
401,2,308,258,12,9
402,2,556,262,83,49
402,2,275,260,20,14
402,2,476,255,35,12
402,2,368,259,17,12
402,2,361,258,24,13
402,2,308,258,13,9
403,2,536,263,103,47
403,2,275,260,20,15
403,2,475,255,37,12
403,2,362,258,22,13
403,2,308,258,13,9
404,2,521,262,116,45
404,2,275,260,20,15
404,2,365,258,18,12
404,2,475,255,35,12
404,2,357,258,25,13
404,2,307,258,13,9
404,2,616,286,22,61
405,2,505,262,98,44
405,2,274,259,21,15
405,2,572,250,67,100
405,2,366,259,15,11
405,2,474,255,36,12
405,2,488,255,22,12
405,2,357,258,24,12
405,2,474,257,17,10
405,2,308,258,12,9
406,2,494,262,76,35
406,2,273,259,21,15
406,2,540,243,98,108
406,2,541,243,97,72
406,2,361,258,20,12
406,2,475,255,34,12
407,2,482,261,59,35
407,2,272,259,22,16
407,2,513,244,126,107
407,2,360,258,17,12
408,2,272,259,22,16
408,2,479,246,159,104
408,2,474,262,39,30
408,2,360,258,16,11
408,2,602,245,37,30
409,2,464,246,175,77
409,2,271,258,23,16
409,2,357,257,17,12
409,2,77,240,30,23
410,2,457,247,150,69
410,2,271,258,23,16
410,2,77,239,32,22
410,2,356,258,16,11
411,2,271,258,23,17
411,2,446,250,128,59
412,2,270,258,23,17
412,2,438,250,107,47
412,2,354,258,16,10
413,2,270,258,24,17
413,2,429,251,96,46
413,2,354,258,15,10
414,2,421,252,85,45
414,2,269,258,24,17
414,2,354,258,14,9
415,2,269,258,24,17
415,2,415,252,76,44
415,2,91,240,23,20
415,2,354,258,12,9
416,2,269,258,24,17
416,2,409,253,70,41
416,2,472,256,18,10
416,2,354,258,12,9
417,2,403,253,63,39
417,2,267,258,25,17
418,2,399,253,57,37
418,2,267,258,25,17
418,2,354,258,12,8
419,2,395,253,54,34
419,2,266,258,25,18
420,2,265,258,26,17
420,2,391,253,50,32
420,2,351,258,13,7
421,2,387,254,49,30
421,2,265,258,26,18
422,2,264,258,26,18
422,2,385,254,46,28
423,2,264,258,26,19
423,2,381,254,42,27
424,2,263,258,27,19
424,2,379,254,40,27
425,2,262,258,27,19
425,2,377,254,36,25
426,2,260,258,29,20
426,2,375,254,34,24
426,2,405,257,13,15
427,2,259,258,29,19
427,2,372,254,33,23
427,2,401,258,14,16
428,2,259,258,29,19
428,2,370,255,32,22
428,2,399,259,13,15
429,2,258,258,30,20
429,2,368,255,29,21
429,2,395,258,14,16
430,2,257,258,30,20
430,2,365,255,29,19
430,2,393,258,14,14
431,2,365,255,27,19
431,2,256,258,31,21
431,2,390,258,14,14
432,2,254,258,33,21
432,2,364,255,25,19
432,2,387,258,14,14
433,2,253,258,33,22
433,2,362,255,25,18
433,2,384,258,15,14
433,2,361,256,38,17
434,2,252,259,35,21
434,2,360,255,26,18
434,2,383,258,14,14
434,2,366,257,32,15
435,2,251,258,35,23
435,2,359,255,24,17
435,2,380,258,16,14
435,2,359,256,34,17
436,2,249,260,37,22
436,2,358,255,27,17
436,4,527,38,20,50
436,2,378,258,15,13
437,2,248,259,37,24
437,2,376,259,16,13
437,2,357,256,22,16
437,2,357,256,34,16
438,2,246,259,38,24
438,2,356,256,21,15
438,2,375,258,14,12
438,2,610,283,29,28
439,2,245,259,39,25
439,2,583,267,56,52
439,2,355,257,19,13
439,2,356,257,31,14
439,2,374,260,15,11
440,2,243,258,40,27
440,2,560,266,79,54
440,2,354,257,19,14
440,2,372,259,15,11
440,2,535,257,80,31
441,2,539,265,99,47
441,2,241,259,40,27
441,2,353,257,19,14
441,2,371,260,15,10
442,2,522,264,117,46
442,2,239,259,41,27
442,2,369,260,16,10
442,2,352,257,18,13
442,2,364,258,20,12
443,2,506,264,124,45
443,2,238,258,40,29
443,2,351,257,18,13
443,2,367,260,16,10
444,2,494,265,111,44
444,2,236,259,42,29
444,2,351,257,20,13
444,2,366,260,15,10
445,2,482,265,101,39
445,2,234,259,44,29
445,2,350,257,18,13
445,2,366,259,14,10
445,2,350,257,28,12
446,2,472,265,90,34
446,2,232,259,46,30
446,2,349,257,18,13
446,2,364,259,14,10
